"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.data_requester","Answer.data_source","Answer.data_summary_willingness","Answer.endorsement_willingness","Approve","Reject"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3OONKJ5DKDP4UFMKIJ4GOCJGJLZOBY","A19334QPYR2HHO","Approved","Tue Dec 12 17:27:21 PST 2017","Tue Dec 12 17:27:45 PST 2017","Fri Dec 15 17:27:45 PST 2017","Wed Dec 13 21:23:53 PST 2017","","","24","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Google Drive","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3SNLUL3WO5TBKTST5I5J1L7AD13UL6","A1AYVATMT88U1W","Approved","Tue Dec 12 17:49:47 PST 2017","Tue Dec 12 17:53:33 PST 2017","Fri Dec 15 17:53:33 PST 2017","Wed Dec 13 21:23:53 PST 2017","","","226","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3634BBTX0P0KBANXPQD7N5EFMASFIC","A1B5YMVUL4HH67","Approved","Tue Dec 12 17:25:09 PST 2017","Tue Dec 12 17:25:46 PST 2017","Fri Dec 15 17:25:46 PST 2017","Wed Dec 13 21:23:49 PST 2017","","","37","100% (1/1)","100% (1/1)","100% (1/1)","Smarthome","Dropbox","Yes","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3EO896NRAX1QPQP42S3WGA8GQYITJ3","A1BTZRP5VVYGCC","Approved","Tue Dec 12 16:42:32 PST 2017","Tue Dec 12 16:44:16 PST 2017","Fri Dec 15 16:44:16 PST 2017","Tue Dec 12 16:50:59 PST 2017","","","104","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Dropbox","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","37C0GNLMHG97K6E0WJ9S22LP16MD6A","A1BZNPQ0H7ZSER","Approved","Tue Dec 12 18:13:03 PST 2017","Tue Dec 12 18:13:31 PST 2017","Fri Dec 15 18:13:31 PST 2017","Wed Dec 13 21:23:49 PST 2017","","","28","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Yes","Does not change my willingness to share the data"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","37Q970SNZFEIF9WLN3S025G8UYH1SV","A1CE2XPYCDRHVZ","Approved","Tue Dec 12 18:17:33 PST 2017","Tue Dec 12 18:20:11 PST 2017","Fri Dec 15 18:20:11 PST 2017","Wed Dec 13 21:23:49 PST 2017","","","158","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Does not change my willingness to share the data","Does not change my willingness to share the data"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3HL8HNGX467R09UULW7UACFC3K49FM","A1CLVGLQPSHDF","Approved","Tue Dec 12 17:16:50 PST 2017","Tue Dec 12 17:17:47 PST 2017","Fri Dec 15 17:17:47 PST 2017","Wed Dec 13 21:23:51 PST 2017","","","57","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","No","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3M81GAB8A1P7FRZ0XWWKDHEGYMEQB5","A1CSJFRAS32VFJ","Approved","Tue Dec 12 17:08:00 PST 2017","Tue Dec 12 17:08:38 PST 2017","Fri Dec 15 17:08:38 PST 2017","Wed Dec 13 21:23:52 PST 2017","","","38","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","No","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3N2BF7Y2VR0QLP4U5VZZIJX9JYVMH3","A1DWTWQBTQLI6I","Approved","Tue Dec 12 18:23:42 PST 2017","Tue Dec 12 18:24:46 PST 2017","Fri Dec 15 18:24:46 PST 2017","Wed Dec 13 21:23:52 PST 2017","","","64","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3NS0A6KXC5ECK0820E7B5LHHJ2WZGU","A1EN9IMH5K6QQ6","Approved","Tue Dec 12 17:49:02 PST 2017","Tue Dec 12 17:52:08 PST 2017","Fri Dec 15 17:52:08 PST 2017","Wed Dec 13 21:23:52 PST 2017","","","186","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Google Drive","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3COPXFW7XCIN8I2F3WUOCF7WGK3KPU","A1GIH4IOKEK12L","Approved","Tue Dec 12 17:17:15 PST 2017","Tue Dec 12 17:17:53 PST 2017","Fri Dec 15 17:17:53 PST 2017","Wed Dec 13 21:23:50 PST 2017","","","38","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Dropbox","Yes","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3FFJ6VRIL2UTE687M8UMKYRBG8X0IN","A1KWFRKBCLPQXZ","Approved","Tue Dec 12 16:41:02 PST 2017","Tue Dec 12 16:41:32 PST 2017","Fri Dec 15 16:41:32 PST 2017","Tue Dec 12 16:50:59 PST 2017","","","30","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","No","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","31JLPPHS2V0ZRKI73QPA6TL4VTMO37","A1OMOGIBA6J3OJ","Approved","Tue Dec 12 17:26:49 PST 2017","Tue Dec 12 17:27:33 PST 2017","Fri Dec 15 17:27:33 PST 2017","Wed Dec 13 21:23:48 PST 2017","","","44","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Yes","Does not change my willingness to share the data"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3WJ1OXY92BMWQDUC5OFOWF9AMY3A8F","A1SAPSGG5N2G70","Approved","Tue Dec 12 16:39:14 PST 2017","Tue Dec 12 16:39:50 PST 2017","Fri Dec 15 16:39:50 PST 2017","Tue Dec 12 16:51:00 PST 2017","","","36","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","No","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3P529IW9KZRM1BV3ATAKFL673ENFLR","A1V2C5IAJ6EJV8","Approved","Tue Dec 12 17:33:30 PST 2017","Tue Dec 12 17:37:02 PST 2017","Fri Dec 15 17:37:02 PST 2017","Wed Dec 13 21:23:53 PST 2017","","","212","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Google Drive","Yes","No"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3J88R45B2H4TSI1M2F9D29FYCTHPXN","A1VAGO1PMX7DS3","Approved","Tue Dec 12 17:12:07 PST 2017","Tue Dec 12 17:14:29 PST 2017","Fri Dec 15 17:14:29 PST 2017","Wed Dec 13 21:23:51 PST 2017","","","142","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Google Drive","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","36TFCYNS45G1F13YJ218T0D7Q2CXHV","A1XE81PDQ4YPE","Approved","Tue Dec 12 18:00:54 PST 2017","Tue Dec 12 18:02:37 PST 2017","Fri Dec 15 18:02:37 PST 2017","Wed Dec 13 21:23:49 PST 2017","","","103","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Dropbox","No","Does not change my willingness to share the data"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3RXPCZQMQQHFP4NUS3YJDRX56NBG1E","A1Y2N49VMVJ7C6","Approved","Tue Dec 12 16:42:44 PST 2017","Tue Dec 12 16:43:03 PST 2017","Fri Dec 15 16:43:03 PST 2017","Tue Dec 12 16:51:00 PST 2017","","","19","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Google Drive","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","39L1G8WVWRXEVSB6XORZUX8W2IE13Z","A1YBUA89N9CV2N","Approved","Tue Dec 12 17:39:11 PST 2017","Tue Dec 12 17:40:08 PST 2017","Fri Dec 15 17:40:08 PST 2017","Wed Dec 13 21:23:50 PST 2017","","","57","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Does not change my willingness to share the data","Does not change my willingness to share the data"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3VFJCI1K4053I9MBQXDYJIFIAL5GRA","A20JCXHFEJTEMS","Approved","Tue Dec 12 16:43:54 PST 2017","Tue Dec 12 16:45:03 PST 2017","Fri Dec 15 16:45:03 PST 2017","Tue Dec 12 16:51:00 PST 2017","","","69","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Does not change my willingness to share the data","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3KV0LJBBH3R3AJIX10BTWNZF67GMRN","A20SMUCY0FQA7Z","Approved","Tue Dec 12 16:39:58 PST 2017","Tue Dec 12 16:40:39 PST 2017","Fri Dec 15 16:40:39 PST 2017","Tue Dec 12 16:50:59 PST 2017","","","41","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Dropbox","Yes","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","3JBT3HLQF98IXD113XXYZUV9KTCZPR","A20URTQLCYJS7A","Approved","Tue Dec 12 16:52:12 PST 2017","Tue Dec 12 16:52:41 PST 2017","Fri Dec 15 16:52:41 PST 2017","Wed Dec 13 21:23:51 PST 2017","","","29","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Does not change my willingness to share the data","Yes"
"3ATYLI1PRT87PEM3G9CWXG760Q5OJB","3AKZZJBHGQ4ZLVJKRV2ZFVM3OA3EB0","Answer a short survey about an app to manage your 'smart' devices","Give us your opinion about our user interface for an unreleased system for managing your Internet of things devices and the data generated by them","survey, iot, data, privacy, mobile, app","$0.15","Tue Dec 12 16:36:45 PST 2017","100","BatchId:3046237;OriginalHitTemplateId:920937332;","600","259200","Sat Dec 16 16:36:45 PST 2017","","","34Q075JO1YJIE0C9E19GSZAPZ6L10V","A21G010TCSMZZ8","Approved","Tue Dec 12 16:37:54 PST 2017","Tue Dec 12 16:39:56 PST 2017","Fri Dec 15 16:39:56 PST 2017","Tue Dec 12 16:50:58 PST 2017","","","122","100% (1/1)","100% (1/1)","100% (1/1)","Google photos","Nest","Yes","Yes"
